-0,0440854	-0,115874	0,123977		7312,5	0,000495908
-0,0416869	-0,114041	0,121421		7406,25	0,000485685
-0,0393801	-0,112255	0,118962		7500	0,000475848
-0,0371604	-0,110515	0,116595		7593,75	0,000466381
-0,0350234	-0,108818	0,114315		7687,5	0,000457261
-0,0329651	-0,107162	0,112118		7781,25	0,000448471
-0,0309817	-0,105547	0,11		7875	0,000440001
-0,0290695	-0,10397	0,107957		7968,75	0,00043183
-0,0272254	-0,10243	0,105986		8062,5	0,000423946
-0,025446	-0,100925	0,104083		8156,25	0,000416334
-0,0237284	-0,0994542	0,102246		8250	0,000408983
-0,0220699	-0,0980162	0,10047		8343,75	0,000401881
-0,0204676	-0,0966097	0,0987541		8437,5	0,000395016
-0,0189192	-0,0952337	0,0970948		8531,25	0,000388379
-0,0174223	-0,0938869	0,0954897		8625	0,000381959
-0,0159746	-0,0925683	0,0939366		8718,75	0,000375746
-0,014574	-0,091277	0,0924331		8812,5	0,000369733
-0,0132186	-0,0900119	0,0909773		8906,25	0,000363909
-0,0119063	-0,0887722	0,0895671		9000	0,000358268
-0,0106355	-0,087557	0,0882005		9093,75	0,000352802
-0,00940442	-0,0863654	0,0868759		9187,5	0,000347504
-0,00821144	-0,0851967	0,0855915		9281,25	0,000342366
-0,00705504	-0,0840501	0,0843457		9375	0,000337383
-0,00593375	-0,082925	0,083137		9468,75	0,000332548
-0,00484619	-0,0818205	0,0819639		9562,5	0,000327856
-0,00379105	-0,080736	0,080825		9656,25	0,0003233
-0,00276707	-0,0796709	0,079719		9750	0,000318876
-0,00177306	-0,0786247	0,0786447		9843,75	0,000314579
-0,000807887	-0,0775966	0,0776008		9937,5	0,000310403
0,000129529	-0,0765862	0,0765863		10031,25	0,000306345
0,00104022	-0,0755928	0,0756		10125	0,0003024
0,00192517	-0,0746161	0,0746409		10218,75	0,000298564
0,00278531	-0,0736554	0,0737081		10312,5	0,000294832
0,00362154	-0,0727104	0,0728005		10406,25	0,000291202
0,00443471	-0,0717805	0,0719174		10500	0,000287669
0,00522565	-0,0708654	0,0710578		10593,75	0,000284231
0,00599512	-0,0699645	0,0702209		10687,5	0,000280884
0,00674387	-0,0690775	0,0694059		10781,25	0,000277624
0,00747262	-0,068204	0,0686122		10875	0,000274449
0,00818203	-0,0673436	0,0678389		10968,75	0,000271355
0,00887281	-0,066496	0,0670854		11062,5	0,000268341
0,00954552	-0,0656608	0,066351		11156,25	0,000265404
0,0102008	-0,0648376	0,0656351		11250	0,000262541
0,0108392	-0,0640261	0,0649372		11343,75	0,000259748
0,0114612	-0,0632261	0,0642565		11437,5	0,000257026
0,0120675	-0,0624372	0,0635926		11531,25	0,000254371
0,0126585	-0,061659	0,062945		11625	0,00025178
0,0132347	-0,0608914	0,0623131		11718,75	0,000249252
0,0137965	-0,0601341	0,0616965		11812,5	0,000246786
0,0143445	-0,0593867	0,0610946		11906,25	0,000244378
0,014879	-0,0586491	0,060507		12000	0,000242028
0,0154004	-0,057921	0,0599334		12093,75	0,000239734
0,0159092	-0,057202	0,0593732		12187,5	0,000237493
0,0164057	-0,0564921	0,0588261		12281,25	0,000235304
0,0168903	-0,055791	0,0582917		12375	0,000233167
0,0173633	-0,0550985	0,0577696		12468,75	0,000231078
0,0178252	-0,0544142	0,0572595		12562,5	0,000229038
0,0182761	-0,0537382	0,056761		12656,25	0,000227044
0,0187165	-0,0530701	0,0562738		12750	0,000225095
0,0191466	-0,0524097	0,0557976		12843,75	0,00022319
0,0195667	-0,0517569	0,055332		12937,5	0,000221328
0,0199772	-0,0511115	0,0548768		13031,25	0,000219508
0,0203781	-0,0504732	0,0544318		13125	0,000217727
0,02077	-0,0498421	0,0539965		13218,75	0,000215986
0,0211529	-0,0492178	0,0535708		13312,5	0,000214283
0,0215271	-0,0486002	0,0531544		13406,25	0,000212618
0,0218929	-0,0479891	0,0527471		13500	0,000210988
0,0222505	-0,0473845	0,0523486		13593,75	0,000209394
0,0226001	-0,0467861	0,0519587		13687,5	0,000207835
0,022942	-0,0461938	0,0515771		13781,25	0,000206309
0,0232762	-0,0456075	0,0512037		13875	0,000204815
0,023603	-0,045027	0,0508383		13968,75	0,000203353
0,0239227	-0,0444522	0,0504806		14062,5	0,000201923
0,0242354	-0,043883	0,0501305		14156,25	0,000200522
0,0245412	-0,0433192	0,0497878		14250	0,000199151
0,0248403	-0,0427608	0,0494522		14343,75	0,000197809
0,025133	-0,0422075	0,0491237		14437,5	0,000196495
0,0254193	-0,0416593	0,0488021		14531,25	0,000195208
0,0256995	-0,0411161	0,0484871		14625	0,000193948
0,0259736	-0,0405778	0,0481787		14718,75	0,000192715
0,0262418	-0,0400443	0,0478766		14812,5	0,000191507
0,0265042	-0,0395153	0,0475808		14906,25	0,000190323
0,0267611	-0,0389909	0,0472911		15000	0,000189164
0,0270125	-0,038471	0,0470074		15093,75	0,000188029
0,0272585	-0,0379555	0,0467295		15187,5	0,000186918
0,0274993	-0,0374442	0,0464573		15281,25	0,000185829
0,027735	-0,036937	0,0461906		15375	0,000184762
0,0279657	-0,036434	0,0459294		15468,75	0,000183718
0,0281915	-0,0359349	0,0456736		15562,5	0,000182694
0,0284125	-0,0354397	0,0454229		15656,25	0,000181692
0,0286289	-0,0349483	0,0451774		15750	0,00018071
0,0288407	-0,0344607	0,0449369		15843,75	0,000179748
0,029048	-0,0339767	0,0447013		15937,5	0,000178805
0,0292509	-0,0334963	0,0444704		16031,25	0,000177882
0,0294496	-0,0330194	0,0442443		16125	0,000176977
0,0296441	-0,0325459	0,0440228		16218,75	0,000176091
0,0298344	-0,0320758	0,0438058		16312,5	0,000175223
0,0300208	-0,0316089	0,0435933		16406,25	0,000174373
0,0302032	-0,0311453	0,043385		16500	0,00017354
0,0303817	-0,0306848	0,0431811		16593,75	0,000172724
0,0305565	-0,0302273	0,0429813		16687,5	0,000171925
0,0307276	-0,0297729	0,0427856		16781,25	0,000171143
0,030895	-0,0293214	0,0425939		16875	0,000170376
0,0310589	-0,0288727	0,0424062		16968,75	0,000169625
0,0312192	-0,0284269	0,0422224		17062,5	0,000168889
0,0313762	-0,0279839	0,0420424		17156,25	0,00016817
0,0315298	-0,0275435	0,0418661		17250	0,000167465
0,03168	-0,0271058	0,0416935		17343,75	0,000166774
0,0318271	-0,0266706	0,0415245		17437,5	0,000166098
0,031971	-0,0262379	0,0413591		17531,25	0,000165436
0,0321117	-0,0258078	0,0411971		17625	0,000164789
0,0322493	-0,02538	0,0410386		17718,75	0,000164154
0,032384	-0,0249546	0,0408834		17812,5	0,000163534
0,0325157	-0,0245315	0,0407316		17906,25	0,000162926
0,0326444	-0,0241106	0,040583		18000	0,000162332
0,0327704	-0,023692	0,0404377		18093,75	0,000161751
0,0328935	-0,0232755	0,0402955		18187,5	0,000161182
0,0330138	-0,0228611	0,0401564		18281,25	0,000160626
0,0331314	-0,0224487	0,0400204		18375	0,000160082
0,0332463	-0,0220384	0,0398874		18468,75	0,00015955
0,0333586	-0,02163	0,0397574		18562,5	0,00015903
0,0334683	-0,0212236	0,0396304		18656,25	0,000158522
0,0335754	-0,020819	0,0395062		18750	0,000158025
0,0336801	-0,0204162	0,0393849		18843,75	0,00015754
0,0337822	-0,0200152	0,0392664		18937,5	0,000157065
0,0338819	-0,019616	0,0391506		19031,25	0,000156602
0,0339792	-0,0192185	0,0390376		19125	0,000156151
0,0340741	-0,0188226	0,0389273		19218,75	0,000155709
0,0341667	-0,0184283	0,0388196		19312,5	0,000155279
0,034257	-0,0180356	0,0387146		19406,25	0,000154859
0,034345	-0,0176445	0,0386122		19500	0,000154449
0,0344307	-0,0172548	0,0385124		19593,75	0,000154049
0,0345142	-0,0168666	0,0384151		19687,5	0,00015366
0,0345956	-0,0164798	0,0383202		19781,25	0,000153281
0,0346748	-0,0160945	0,0382279		19875	0,000152912
0,0347518	-0,0157104	0,038138		19968,75	0,000152552
0,0348268	-0,0153277	0,0380505		20062,5	0,000152202
0,0348997	-0,0149462	0,0379655		20156,25	0,000151862
0,0349705	-0,014566	0,0378827		20250	0,000151531
0,0350393	-0,0141869	0,0378024		20343,75	0,00015121
0,035106	-0,0138091	0,0377243		20437,5	0,000150897
0,0351708	-0,0134323	0,0376486		20531,25	0,000150594
0,0352336	-0,0130567	0,0375751		20625	0,0001503
0,0352945	-0,0126821	0,0375038		20718,75	0,000150015
0,0353535	-0,0123086	0,0374348		20812,5	0,00014974
0,0354105	-0,011936	0,0373681		20906,25	0,000149472
0,0354656	-0,0115644	0,0373035		21000	0,000149214
0,0355189	-0,0111938	0,037241		21093,75	0,000148964
0,0355703	-0,010824	0,0371808		21187,5	0,000148723
0,0356199	-0,0104551	0,0371226		21281,25	0,00014849
0,0356677	-0,0100871	0,0370666		21375	0,000148266
0,0357136	-0,00971984	0,0370127		21468,75	0,000148051
0,0357578	-0,00935336	0,0369608		21562,5	0,000147843
0,0358002	-0,00898763	0,0369111		21656,25	0,000147645
0,0358408	-0,00862262	0,0368634		21750	0,000147454
0,0358796	-0,00825829	0,0368178		21843,75	0,000147271
0,0359168	-0,0078946	0,0367742		21937,5	0,000147097
0,0359522	-0,00753155	0,0367326		22031,25	0,00014693
0,0359858	-0,00716908	0,036693		22125	0,000146772
0,0360178	-0,00680718	0,0366554		22218,75	0,000146622
0,0360481	-0,00644581	0,0366198		22312,5	0,000146479
0,0360766	-0,00608495	0,0365862		22406,25	0,000146345
0,0361036	-0,00572454	0,0365546		22500	0,000146218
0,0361288	-0,00536462	0,0365249		22593,75	0,0001461
0,0361523	-0,0050051	0,0364972		22687,5	0,000145988
0,0361743	-0,00464597	0,0364714		22781,25	0,000145886
0,0361945	-0,00428721	0,0364475		22875	0,00014579
0,0362131	-0,00392878	0,0364256		22968,75	0,000145702
0,0362301	-0,00357064	0,0364056		23062,5	0,000145623
0,0362455	-0,00321279	0,0363876		23156,25	0,00014555
0,0362592	-0,00285518	0,0363714		23250	0,000145486
0,0362713	-0,0024978	0,0363572		23343,75	0,000145429
0,0362817	-0,00214062	0,0363448		23437,5	0,000145379
0,0362906	-0,00178359	0,0363344		23531,25	0,000145338
0,0362978	-0,00142671	0,0363259		23625	0,000145303
0,0363035	-0,00106993	0,0363192		23718,75	0,000145277
0,0363075	-0,000713243	0,0363145		23812,5	0,000145258
0,0363099	-0,000356608	0,0363117		23906,25	0,000145247
0,0363107	0	0,0363107		24000	0,000145243
0,0363099	0,000356608	0,0363117			0,000145247
0,0363075	0,000713243	0,0363145			0,000145258
0,0363035	0,00106993	0,0363192			0,000145277
0,0362978	0,00142671	0,0363259			0,000145303
0,0362906	0,00178359	0,0363344			0,000145338
0,0362817	0,00214062	0,0363448			0,000145379
0,0362713	0,0024978	0,0363572			0,000145429
0,0362592	0,00285518	0,0363714			0,000145486
0,0362455	0,00321279	0,0363876			0,00014555
0,0362301	0,00357064	0,0364056			0,000145623
0,0362131	0,00392878	0,0364256			0,000145702
0,0361945	0,00428721	0,0364475			0,00014579
0,0361743	0,00464597	0,0364714			0,000145886
0,0361523	0,0050051	0,0364972			0,000145988
0,0361288	0,00536462	0,0365249			0,0001461
0,0361036	0,00572454	0,0365546			0,000146218
0,0360766	0,00608495	0,0365862			0,000146345
0,0360481	0,00644581	0,0366198			0,000146479
0,0360178	0,00680718	0,0366554			0,000146622
0,0359858	0,00716908	0,036693			0,000146772
0,0359522	0,00753155	0,0367326			0,00014693
0,0359168	0,0078946	0,0367742			0,000147097
0,0358796	0,00825829	0,0368178			0,000147271
0,0358408	0,00862262	0,0368634			0,000147454
0,0358002	0,00898763	0,0369111			0,000147645
0,0357578	0,00935336	0,0369608			0,000147843
0,0357136	0,00971984	0,0370127			0,000148051
0,0356677	0,0100871	0,0370666			0,000148266
0,0356199	0,0104551	0,0371226			0,00014849
0,0355703	0,010824	0,0371808			0,000148723
0,0355189	0,0111938	0,037241			0,000148964
0,0354656	0,0115644	0,0373035			0,000149214
0,0354105	0,011936	0,0373681			0,000149472
0,0353535	0,0123086	0,0374348			0,00014974
0,0352945	0,0126821	0,0375038			0,000150015
0,0352336	0,0130567	0,0375751			0,0001503
0,0351708	0,0134323	0,0376486			0,000150594
0,035106	0,0138091	0,0377243			0,000150897
0,0350393	0,0141869	0,0378024			0,00015121
0,0349705	0,014566	0,0378827			0,000151531
0,0348997	0,0149462	0,0379655			0,000151862
0,0348268	0,0153277	0,0380505			0,000152202
0,0347518	0,0157104	0,038138			0,000152552
0,0346748	0,0160945	0,0382279			0,000152912
0,0345956	0,0164798	0,0383202			0,000153281
0,0345142	0,0168666	0,0384151			0,00015366
0,0344307	0,0172548	0,0385124			0,000154049
0,034345	0,0176445	0,0386122			0,000154449
0,034257	0,0180356	0,0387146			0,000154859
0,0341667	0,0184283	0,0388196			0,000155279
0,0340741	0,0188226	0,0389273			0,000155709
0,0339792	0,0192185	0,0390376			0,000156151
0,0338819	0,019616	0,0391506			0,000156602
0,0337822	0,0200152	0,0392664			0,000157065
0,0336801	0,0204162	0,0393849			0,00015754
0,0335754	0,020819	0,0395062			0,000158025
0,0334683	0,0212236	0,0396304			0,000158522
0,0333586	0,02163	0,0397574			0,00015903
0,0332463	0,0220384	0,0398874			0,00015955
0,0331314	0,0224487	0,0400204			0,000160082
0,0330138	0,0228611	0,0401564			0,000160626
0,0328935	0,0232755	0,0402955			0,000161182
0,0327704	0,023692	0,0404377			0,000161751
0,0326444	0,0241106	0,040583			0,000162332
0,0325157	0,0245315	0,0407316			0,000162926
0,032384	0,0249546	0,0408834			0,000163534
0,0322493	0,02538	0,0410386			0,000164154
0,0321117	0,0258078	0,0411971			0,000164789
0,031971	0,0262379	0,0413591			0,000165436
0,0318271	0,0266706	0,0415245			0,000166098
0,03168	0,0271058	0,0416935			0,000166774
0,0315298	0,0275435	0,0418661			0,000167465
0,0313762	0,0279839	0,0420424			0,00016817
0,0312192	0,0284269	0,0422224			0,000168889
0,0310589	0,0288727	0,0424062			0,000169625
0,030895	0,0293214	0,0425939			0,000170376
0,0307276	0,0297729	0,0427856			0,000171143
0,0305565	0,0302273	0,0429813			0,000171925
0,0303817	0,0306848	0,0431811			0,000172724
0,0302032	0,0311453	0,043385			0,00017354
0,0300208	0,0316089	0,0435933			0,000174373
0,0298344	0,0320758	0,0438058			0,000175223
0,0296441	0,0325459	0,0440228			0,000176091
0,0294496	0,0330194	0,0442443			0,000176977
0,0292509	0,0334963	0,0444704			0,000177882
0,029048	0,0339767	0,0447013			0,000178805
0,0288407	0,0344607	0,0449369			0,000179748
0,0286289	0,0349483	0,0451774			0,00018071
0,0284125	0,0354397	0,0454229			0,000181692
0,0281915	0,0359349	0,0456736			0,000182694
0,0279657	0,036434	0,0459294			0,000183718
0,027735	0,036937	0,0461906			0,000184762
0,0274993	0,0374442	0,0464573			0,000185829
0,0272585	0,0379555	0,0467295			0,000186918
0,0270125	0,038471	0,0470074			0,000188029
0,0267611	0,0389909	0,0472911			0,000189164
0,0265042	0,0395153	0,0475808			0,000190323
0,0262418	0,0400443	0,0478766			0,000191507
0,0259736	0,0405778	0,0481787			0,000192715
0,0256995	0,0411161	0,0484871			0,000193948
0,0254193	0,0416593	0,0488021			0,000195208
0,025133	0,0422075	0,0491237			0,000196495
0,0248403	0,0427608	0,0494522			0,000197809
0,0245412	0,0433192	0,0497878			0,000199151
0,0242354	0,043883	0,0501305			0,000200522
0,0239227	0,0444522	0,0504806			0,000201923
0,023603	0,045027	0,0508383			0,000203353
0,0232762	0,0456075	0,0512037			0,000204815
0,022942	0,0461938	0,0515771			0,000206309
0,0226001	0,0467861	0,0519587			0,000207835
0,0222505	0,0473845	0,0523486			0,000209394
0,0218929	0,0479891	0,0527471			0,000210988
0,0215271	0,0486002	0,0531544			0,000212618
0,0211529	0,0492178	0,0535708			0,000214283
0,02077	0,0498421	0,0539965			0,000215986
0,0203781	0,0504732	0,0544318			0,000217727
0,0199772	0,0511115	0,0548768			0,000219508
0,0195667	0,0517569	0,055332			0,000221328
0,0191466	0,0524097	0,0557976			0,00022319
0,0187165	0,0530701	0,0562738			0,000225095
0,0182761	0,0537382	0,056761			0,000227044
0,0178252	0,0544142	0,0572595			0,000229038
0,0173633	0,0550985	0,0577696			0,000231078
0,0168903	0,055791	0,0582917			0,000233167
0,0164057	0,0564921	0,0588261			0,000235304
0,0159092	0,057202	0,0593732			0,000237493
0,0154004	0,057921	0,0599334			0,000239734
0,014879	0,0586491	0,060507			0,000242028
0,0143445	0,0593867	0,0610946			0,000244378
0,0137965	0,0601341	0,0616965			0,000246786
0,0132347	0,0608914	0,0623131			0,000249252
0,0126585	0,061659	0,062945			0,00025178
0,0120675	0,0624372	0,0635926			0,000254371
0,0114612	0,0632261	0,0642565			0,000257026
0,0108392	0,0640261	0,0649372			0,000259748
0,0102008	0,0648376	0,0656351			0,000262541
0,00954552	0,0656608	0,066351			0,000265404
0,00887281	0,066496	0,0670854			0,000268341
0,00818203	0,0673436	0,0678389			0,000271355
0,00747262	0,068204	0,0686122			0,000274449
0,00674387	0,0690775	0,0694059			0,000277624
0,00599512	0,0699645	0,0702209			0,000280884
0,00522565	0,0708654	0,0710578			0,000284231
0,00443471	0,0717805	0,0719174			0,000287669
0,00362154	0,0727104	0,0728005			0,000291202
0,00278531	0,0736554	0,0737081			0,000294832
0,00192517	0,0746161	0,0746409			0,000298564
0,00104022	0,0755928	0,0756			0,0003024
0,000129529	0,0765862	0,0765863			0,000306345
-0,000807887	0,0775966	0,0776008			0,000310403
-0,00177306	0,0786247	0,0786447			0,000314579
-0,00276707	0,0796709	0,079719			0,000318876
-0,00379105	0,080736	0,080825			0,0003233
-0,00484619	0,0818205	0,0819639			0,000327856
-0,00593375	0,082925	0,083137			0,000332548
-0,00705504	0,0840501	0,0843457			0,000337383
-0,00821144	0,0851967	0,0855915			0,000342366
-0,00940442	0,0863654	0,0868759			0,000347504
-0,0106355	0,087557	0,0882005			0,000352802
-0,0119063	0,0887722	0,0895671			0,000358268
-0,0132186	0,0900119	0,0909773			0,000363909
-0,014574	0,091277	0,0924331			0,000369733
-0,0159746	0,0925683	0,0939366			0,000375746
-0,0174223	0,0938869	0,0954897			0,000381959
-0,0189192	0,0952337	0,0970948			0,000388379
-0,0204676	0,0966097	0,0987541			0,000395016
-0,0220699	0,0980162	0,10047			0,000401881
-0,0237284	0,0994542	0,102246			0,000408983
-0,025446	0,100925	0,104083			0,000416334
-0,0272254	0,10243	0,105986			0,000423946
-0,0290695	0,10397	0,107957			0,00043183
-0,0309817	0,105547	0,11			0,000440001
-0,0329651	0,107162	0,112118			0,000448471
-0,0350234	0,108818	0,114315			0,000457261
-0,0371604	0,110515	0,116595			0,000466381
-0,0393801	0,112255	0,118962			0,000475848
-0,0416869	0,114041	0,121421			0,000485685
-0,0440854	0,115874	0,123977			0,000495908
-0,0465804	0,117756	0,126634			0,000506537
-0,0491772	0,11969	0,129399			0,000517596
-0,0518815	0,121678	0,132277			0,000529108
-0,0546992	0,123722	0,135274			0,000541097
-0,0576367	0,125826	0,138398			0,000553594
-0,0607011	0,127992	0,141656			0,000566626
-0,0638996	0,130222	0,145055			0,00058022
-0,0672403	0,132522	0,148605			0,000594419
-0,0707317	0,134893	0,152313			0,00060925
-0,0743831	0,13734	0,15619			0,000624758
-0,0782043	0,139867	0,160246			0,000640983
-0,0822062	0,142478	0,164493			0,000657971
-0,0864004	0,145177	0,168942			0,000675768
-0,0907994	0,147971	0,173608			0,000694434
-0,0954169	0,150863	0,178505			0,00071402
-0,100268	0,15386	0,183648			0,000734592
-0,105368	0,156968	0,189054			0,000756216
-0,110735	0,160194	0,194741			0,000778967
-0,116388	0,163545	0,200731			0,000802926
-0,122347	0,16703	0,207045			0,000828182
-0,128636	0,170656	0,213707			0,000854828
-0,13528	0,174434	0,220744			0,000882976
-0,142305	0,178374	0,228184			0,000912737
-0,149742	0,182487	0,23606			0,000944239
-0,157625	0,186785	0,244406			0,000977624
-0,165989	0,191283	0,253262			0,001013047
-0,174876	0,195996	0,262671			0,001050684
-0,18433	0,20094	0,27268			0,00109072
-0,194401	0,206134	0,283342			0,00113337
-0,205145	0,211598	0,294717			0,001178869
-0,216624	0,217355	0,30687			0,00122748
-0,228907	0,223432	0,319876			0,001279502
-0,242074	0,229856	0,333817			0,001335267
-0,256211	0,236661	0,348787			0,001395149
-0,271418	0,243883	0,364893			0,001459571
-0,287808	0,251563	0,382253			0,001529012
-0,30551	0,259749	0,401007			0,001604024
-0,324671	0,268495	0,421309			0,001685234
-0,345457	0,277864	0,443338			0,001773354
-0,368064	0,287926	0,467303			0,001869214
-0,392714	0,298766	0,493443			0,00197377
-0,419669	0,310481	0,522035			0,00208814
-0,449233	0,323184	0,553406			0,002213624
-0,481764	0,337012	0,58794			0,002351761
-0,517685	0,352125	0,626091			0,002504363
-0,5575	0,368715	0,668399			0,002673595
-0,601813	0,387018	0,715515			0,00286206
-0,651355	0,407317	0,768225			0,003072902
-0,707015	0,429964	0,82749			0,003309959
-0,769891	0,455398	0,894494			0,003577976
-0,841348	0,48417	0,970714			0,003882859
-0,923103	0,516986	1,05801			0,004232056
-1,01735	0,554765	1,15878			0,00463511
-1,12694	0,598714	1,27611			0,005104433
-1,25561	0,650462	1,4141			0,00565637
-1,40843	0,712246	1,57828			0,006313122
-1,59237	0,787223	1,77633			0,007105336
-1,8173	0,879981	2,01914			0,008076579
-2,09774	0,997431	2,3228			0,009291184
-2,45591	1,15044	2,71201			0,010848046
-2,9277	1,35707	3,22692			0,012907713
-3,57519	1,64945	3,93734			0,015749371
-4,51641	2,09044	4,97673			0,019906943
-6,00801	2,82038	6,63708			0,026548289
-8,73924	4,22521	9,70705			0,038828178
-15,4435	7,86372	17,3303			0,069321256
-61,4733	34,1134	70,3042			0,281217088
29,7404	-19,03	35,3076			0,141230721
10,8154	-8,87055	13,9878			0,055951341
5,10563	-6,95336	8,62651			0,03450604
0,410072	-7,34666	7,35809			0,029432383
-11,6235	-13,0217	17,4549			0,069819244
42,7931	19,164	46,8883			0,187553013
14,9678	3,57482	15,3887			0,061555097
10,8994	1,50439	11,0027			0,044010928
9,33916	0,726413	9,36737			0,037469472
8,65092	0,305785	8,65632			0,03462529
